obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),fik,S(a.u.),log_gf,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,column_24
"=""684.0488""","=""0.0020""","=""684.0490""","=""0.0020""","=""150""","=""""","=""""","=""""","=""""",,"=""8.3969852""","=""10.209490""","=""5s2.5p4.(3P<2>).5d""","=""2[4]""","=""9/2""","=""5s2.5p4.(3P<2>).11p""","=""2[3]*""","=""7/2""",10,8,,"=""""","=""L13998""",
"=""684.4959""","=""0.0020""","=""684.49488""","=""0.00020""","=""510""","=""""","=""""","=""""","=""""",,"=""8.18479987""","=""9.9961238""","=""5s2.5p4.(3P<2>).5d""","=""2[3]""","=""7/2""","=""5s2.5p4.(3P<2>).9p""","=""2[2]*""","=""5/2""",8,6,,"=""""","=""L13998""",
"=""684.7515""","=""0.0020""","=""684.74996""","=""0.00020""","=""1400""","=""""","=""""","=""""","=""""",,"=""8.18547461""","=""9.9961238""","=""5s2.5p4.(3P<2>).5d""","=""2[3]""","=""5/2""","=""5s2.5p4.(3P<2>).9p""","=""2[2]*""","=""5/2""",6,6,,"=""""","=""L13998""",
"=""685.1351""","=""0.0020""","=""685.1343""","=""0.0006""","=""340""","=""""","=""""","=""""","=""""",,"=""8.18547461""","=""9.9951080""","=""5s2.5p4.(3P<2>).5d""","=""2[3]""","=""5/2""","=""5s2.5p4.(3P<2>).9p""","=""2[2]*""","=""3/2""",6,4,,"=""""","=""L13998""",
"=""685.8640""","=""0.0020""","=""685.8649""","=""0.0018""","=""2200""","=""""","=""""","=""""","=""""",,"=""8.31462383""","=""10.122330""","=""5s2.5p4.(3P<2>).6p""","=""2[1]*""","=""3/2""","=""5s2.5p4.(3P<2>).9d""","=""2[2]""","=""5/2""",4,6,,"=""""","=""L13998""",
"=""689.0740""","=""0.0020""","=""689.07461""","=""0.00012""","=""100""","=""""","=""""","=""""","=""""",,"=""8.04733368""","=""9.8466192""","=""5s2.5p4.(3P<2>).6p""","=""2[2]*""","=""5/2""","=""5s2.5p4.(3P<2>).7d""","=""2[2]""","=""5/2""",6,6,,"=""""","=""L13998""",
"=""690.1499""","=""0.0003""","=""690.14905""","=""0.00010""","=""630d""","=""""","=""""","=""""","=""""",,"=""8.04733368""","=""9.84381806""","=""5s2.5p4.(3P<2>).6p""","=""2[2]*""","=""5/2""","=""5s2.5p4.(3P<2>).7d""","=""2[2]""","=""3/2""",6,4,,"=""""","=""L20632,L13998""",
"=""692.3953""","=""0.0020""","=""692.39206""","=""0.00020""","=""71""","=""""","=""""","=""""","=""""",,"=""8.22696252""","=""10.0176272""","=""5s2.5p4.(3P<2>).5d""","=""2[1]""","=""3/2""","=""5s2.5p4.(3P<2>).9p""","=""2[1]*""","=""3/2""",4,4,,"=""""","=""L13998""",
"=""693.0724""","=""0.0003""","=""693.07225""","=""0.00012""","=""2500""","=""""","=""""","=""""","=""""",,"=""8.05771197""","=""9.8466192""","=""5s2.5p4.(3P<2>).6p""","=""2[2]*""","=""3/2""","=""5s2.5p4.(3P<2>).7d""","=""2[2]""","=""5/2""",4,6,,"=""""","=""L20632,L13998""",
"=""694.1150""","=""0.0004""","=""694.11512""","=""0.00009""","=""140c""","=""""","=""""","=""""","=""""",,"=""7.55015091""","=""9.33637044""","=""5s2.5p4.(3P<0>).6s""","=""2[0]""","=""1/2""","=""5s2.5p4.(3P<2>).7p""","=""2[1]*""","=""1/2""",2,2,,"=""""","=""L20632,L13998""",
"=""694.162""","=""0.004""","=""694.15920""","=""0.00010""","=""200w""","=""""","=""""","=""""","=""""",,"=""8.05771197""","=""9.84381806""","=""5s2.5p4.(3P<2>).6p""","=""2[2]*""","=""3/2""","=""5s2.5p4.(3P<2>).7d""","=""2[2]""","=""3/2""",4,4,,"=""""","=""L13998""",
"=""694.2899""","=""0.0003""","=""694.28996""","=""0.00011""","=""1300d""","=""""","=""""","=""""","=""""",,"=""8.05771197""","=""9.8434817""","=""5s2.5p4.(3P<2>).6p""","=""2[2]*""","=""3/2""","=""5s2.5p4.(3P<2>).7d""","=""2[0]""","=""1/2""",4,2,,"=""""","=""L20632,L13998""",
"=""695.8380""","=""0.0020""","=""695.8378""","=""0.0020""","=""1200""","=""""","=""""","=""""","=""""",,"=""8.50027907""","=""10.282077""","=""5s2.5p4.(3P<2>).5d""","=""2[4]""","=""7/2""","=""5s2.5p4.(3P<2>).9f""","=""2[5]*""","=""9/2""",8,10,,"=""""","=""L13998""",
"=""696.1011""","=""0.0020""","=""696.0977""","=""0.0004""","=""1800""","=""""","=""""","=""""","=""""",,"=""8.22696252""","=""10.0080948""","=""5s2.5p4.(3P<2>).5d""","=""2[1]""","=""3/2""","=""5s2.5p4.(3P<2>).9p""","=""2[1]*""","=""1/2""",4,2,,"=""""","=""L13998""",
"=""698.7056""","=""0.0020""","=""698.7038""","=""0.0016""","=""1700""","=""""","=""""","=""""","=""""",,"=""8.31462383""","=""10.089112""","=""5s2.5p4.(3P<2>).6p""","=""2[1]*""","=""3/2""","=""5s2.5p4.(3P<2>).10s""","=""2[2]""","=""3/2""",4,4,,"=""""","=""L13998""",
"=""698.8434""","=""0.0020""","=""698.8415""","=""0.0004""","=""20000""","=""3.3e+06""","=""2.9e-02""","=""6.6e+00""","=""-0.5""",E,"=""8.3969852""","=""10.1711242""","=""5s2.5p4.(3P<2>).5d""","=""2[4]""","=""9/2""","=""5s2.5p4.(3P<2>).7f""","=""2[5]*""","=""11/2""",10,12,,"=""u46""","=""L13998""",
"=""699.17021""","=""0.00025""","=""699.17038""","=""0.00012""","=""7800""","=""""","=""""","=""""","=""""",,"=""8.13885728""","=""9.9121618""","=""5s2.5p4.(3P<2>).6p""","=""2[3]*""","=""5/2""","=""5s2.5p4.(3P<2>).9s""","=""2[2]""","=""3/2""",6,4,,"=""""","=""L20632,L13998""",
"=""699.3818""","=""0.0020""","=""699.3820""","=""0.0020""","=""1500""","=""""","=""""","=""""","=""""",,"=""8.3969852""","=""10.169753""","=""5s2.5p4.(3P<2>).5d""","=""2[4]""","=""9/2""","=""5s2.5p4.(3P<2>).7f""","=""2[4]*""","=""9/2""",10,10,,"=""""","=""L13998""",
"=""699.5311""","=""0.0003""","=""699.53178""","=""0.00009""","=""2300d""","=""""","=""""","=""""","=""""",,"=""8.05771197""","=""9.83010032""","=""5s2.5p4.(3P<2>).6p""","=""2[2]*""","=""3/2""","=""5s2.5p4.(3P<1>).7s""","=""2[1]""","=""1/2""",4,2,,"=""""","=""L20632,L13998""",
"=""700.8088""","=""0.0020""","=""700.80776""","=""0.00021""","=""170""","=""""","=""""","=""""","=""""",,"=""8.22696252""","=""9.9961238""","=""5s2.5p4.(3P<2>).5d""","=""2[1]""","=""3/2""","=""5s2.5p4.(3P<2>).9p""","=""2[2]*""","=""5/2""",4,6,,"=""""","=""L13998""",
"=""701.2131""","=""0.0020""","=""701.2104""","=""0.0006""","=""530""","=""""","=""""","=""""","=""""",,"=""8.22696252""","=""9.9951080""","=""5s2.5p4.(3P<2>).5d""","=""2[1]""","=""3/2""","=""5s2.5p4.(3P<2>).9p""","=""2[2]*""","=""3/2""",4,4,,"=""""","=""L13998""",
"=""702.0153""","=""0.0003""","=""702.01542""","=""0.00012""","=""3600""","=""""","=""""","=""""","=""""",,"=""8.14202016""","=""9.9081380""","=""5s2.5p4.(3P<2>).6p""","=""2[3]*""","=""7/2""","=""5s2.5p4.(3P<2>).9s""","=""2[2]""","=""5/2""",8,6,,"=""""","=""L20632,L13998""",
"=""702.0377""","=""0.0003""","=""702.03763""","=""0.00017""","=""730""","=""""","=""""","=""""","=""""",,"=""8.04733368""","=""9.8133957""","=""5s2.5p4.(3P<2>).6p""","=""2[2]*""","=""5/2""","=""5s2.5p4.(3P<2>).7d""","=""2[4]""","=""7/2""",6,8,,"=""""","=""L20632,L13998""",
"=""703.2339""","=""0.0020""","=""703.23337""","=""0.00013""","=""130""","=""""","=""""","=""""","=""""",,"=""7.8341396""","=""9.59719868""","=""5s2.5p4.(3P<1>).6s""","=""2[1]""","=""1/2""","=""5s2.5p4.(3P<2>).4f""","=""2[1]*""","=""3/2""",2,4,,"=""""","=""L13998""",
"=""703.356""","=""0.004""","=""703.35301""","=""0.00013""","=""240w""","=""""","=""""","=""""","=""""",,"=""7.8341396""","=""9.5968988""","=""5s2.5p4.(3P<1>).6s""","=""2[1]""","=""1/2""","=""5s2.5p4.(3P<2>).4f""","=""2[1]*""","=""1/2""",2,2,,"=""""","=""L13998""",
"=""704.7049""","=""0.0020""","=""704.70658""","=""0.00022""","=""250""","=""""","=""""","=""""","=""""",,"=""8.31462383""","=""10.0739972""","=""5s2.5p4.(3P<2>).6p""","=""2[1]*""","=""3/2""","=""5s2.5p4.(3P<2>).10s""","=""2[2]""","=""5/2""",4,6,,"=""""","=""L13998""",
"=""705.7243""","=""0.0020""","=""705.72207""","=""0.00014""","=""530""","=""""","=""""","=""""","=""""",,"=""7.8341396""","=""9.5909813""","=""5s2.5p4.(3P<1>).6s""","=""2[1]""","=""1/2""","=""5s2.5p4.(3P<2>).4f""","=""2[2]*""","=""3/2""",2,4,,"=""""","=""L13998""",
"=""706.5500""","=""0.0003""","=""706.55009""","=""0.00009""","=""5900""","=""""","=""""","=""""","=""""",,"=""7.55015091""","=""9.30493378""","=""5s2.5p4.(3P<0>).6s""","=""2[0]""","=""1/2""","=""5s2.5p4.(3P<2>).7p""","=""2[2]*""","=""3/2""",2,4,,"=""""","=""L20632,L13998""",
"=""707.9788""","=""0.0003""","=""707.97922""","=""0.00009""","=""9700""","=""""","=""""","=""""","=""""",,"=""8.04733368""","=""9.79857433""","=""5s2.5p4.(3P<2>).6p""","=""2[2]*""","=""5/2""","=""5s2.5p4.(3P<2>).7d""","=""2[1]""","=""3/2""",6,4,,"=""""","=""L20632,L13998""",
"=""708.700""","=""0.005""","=""708.69597""","=""0.00013""","=""160c""","=""""","=""""","=""""","=""""",,"=""8.18479987""","=""9.9342694""","=""5s2.5p4.(3P<2>).5d""","=""2[3]""","=""7/2""","=""5s2.5p4.(1D<2>).6p""","=""2[2]*""","=""5/2""",8,6,,"=""""","=""L13998""",
"=""708.9692""","=""0.0003""","=""708.96941""","=""0.00012""","=""3500c""","=""""","=""""","=""""","=""""",,"=""8.18547461""","=""9.9342694""","=""5s2.5p4.(3P<2>).5d""","=""2[3]""","=""5/2""","=""5s2.5p4.(1D<2>).6p""","=""2[2]*""","=""5/2""",6,6,,"=""""","=""L20632,L13998""",
"=""709.7140""","=""0.0003""","=""709.71414""","=""0.00013""","=""1200""","=""""","=""""","=""""","=""""",,"=""8.16520209""","=""9.9121618""","=""5s2.5p4.(3P<2>).6p""","=""2[1]*""","=""1/2""","=""5s2.5p4.(3P<2>).9s""","=""2[2]""","=""3/2""",2,4,,"=""""","=""L20632,L13998""",
"=""710.9378""","=""0.0003""","=""710.93808""","=""0.00015""","=""4700c""","=""""","=""""","=""""","=""""",,"=""8.49906503""","=""10.2430172""","=""5s2.5p4.(1D<2>).6s""","=""2[2]""","=""3/2""","=""5s2.5p4.(3P<1>).7p""","=""2[1]*""","=""1/2""",4,2,,"=""""","=""L20632,L13998""",
"=""712.1997""","=""0.0004""","=""712.19989""","=""0.00009""","=""15000""","=""""","=""""","=""""","=""""",,"=""8.05771197""","=""9.79857433""","=""5s2.5p4.(3P<2>).6p""","=""2[2]*""","=""3/2""","=""5s2.5p4.(3P<2>).7d""","=""2[1]""","=""3/2""",4,4,,"=""""","=""L20632,L13998""",
"=""712.3994""","=""0.0003""","=""712.39965""","=""0.00012""","=""33000""","=""4.9e+06""","=""3.7e-02""","=""5.2e+00""","=""-0.7""",E,"=""8.04733368""","=""9.7877079""","=""5s2.5p4.(3P<2>).6p""","=""2[2]*""","=""5/2""","=""5s2.5p4.(3P<2>).7d""","=""2[3]""","=""5/2""",6,6,,"=""u46""","=""L20632,L13998""",
"=""713.302""","=""0.005""","=""713.30009""","=""0.00015""","=""310cw""","=""""","=""""","=""""","=""""",,"=""8.18547461""","=""9.9236518""","=""5s2.5p4.(3P<2>).5d""","=""2[3]""","=""5/2""","=""5s2.5p4.(1D<2>).6p""","=""2[2]*""","=""3/2""",6,4,,"=""""","=""L13998""",
"=""713.7504""","=""0.0003""","=""713.75121""","=""0.00013""","=""1400""","=""""","=""""","=""""","=""""",,"=""8.31462383""","=""10.0517025""","=""5s2.5p4.(3P<2>).6p""","=""2[1]*""","=""3/2""","=""5s2.5p4.(1D<2>).5d""","=""2[1]""","=""3/2""",4,4,,"=""""","=""L20632,L13998""",
"=""713.9088""","=""0.0024""","=""713.9091""","=""0.0024""","=""580""","=""2.5e+06""","=""2.3e-02""","=""4.4e+00""","=""-0.7""",E,"=""8.50027907""","=""10.236974""","=""5s2.5p4.(3P<2>).5d""","=""2[4]""","=""7/2""","=""5s2.5p4.(3P<2>).8f""","=""2[5]*""","=""9/2""",8,10,,"=""u46""","=""L13998""",
"=""714.4000""","=""0.0003""","=""714.40006""","=""0.00012""","=""53000""","=""5.4e+06""","=""5.5e-02""","=""7.8e+00""","=""-0.5""",E,"=""8.04733368""","=""9.7828346""","=""5s2.5p4.(3P<2>).6p""","=""2[2]*""","=""5/2""","=""5s2.5p4.(3P<2>).7d""","=""2[3]""","=""7/2""",6,8,,"=""u46""","=""L20632,L13998""",
"=""715.0564""","=""0.0003""","=""715.05669""","=""0.00010""","=""3000c""","=""""","=""""","=""""","=""""",,"=""8.04733368""","=""9.78124093""","=""5s2.5p4.(3P<2>).6p""","=""2[2]*""","=""5/2""","=""5s2.5p4.(3P<1>).7s""","=""2[1]""","=""3/2""",6,4,,"=""""","=""L20632,L13998""",
"=""715.7720""","=""0.0024""","=""715.7721""","=""0.0024""","=""280""","=""""","=""""","=""""","=""""",,"=""8.3969852""","=""10.129159""","=""5s2.5p4.(3P<2>).5d""","=""2[4]""","=""9/2""","=""5s2.5p4.(3P<2>).10p""","=""2[3]*""","=""7/2""",10,8,,"=""""","=""L13998""",
"=""716.5475""","=""0.0024""","=""716.5478""","=""0.0014""","=""120""","=""""","=""""","=""""","=""""",,"=""8.50724715""","=""10.237546""","=""5s2.5p4.(3P<2>).5d""","=""2[0]""","=""1/2""","=""5s2.5p4.(3P<2>).8f""","=""2[1]*""","=""3/2""",2,4,,"=""""","=""L13998""",
"=""716.6733""","=""0.0003""","=""716.67335""","=""0.00012""","=""21000""","=""""","=""""","=""""","=""""",,"=""8.05771197""","=""9.7877079""","=""5s2.5p4.(3P<2>).6p""","=""2[2]*""","=""3/2""","=""5s2.5p4.(3P<2>).7d""","=""2[3]""","=""5/2""",4,6,,"=""""","=""L20632,L13998""",
"=""717.933""","=""0.005""","=""717.93107""","=""0.00022""","=""1300d""","=""""","=""""","=""""","=""""",,"=""8.34390893""","=""10.0708742""","=""5s2.5p4.(3P<2>).5d""","=""2[1]""","=""1/2""","=""5s2.5p4.(3P<2>).6f""","=""2[1]*""","=""3/2""",2,4,,"=""""","=""L13998""",
"=""718.0008""","=""0.0024""","=""717.99885""","=""0.00024""","=""840""","=""""","=""""","=""""","=""""",,"=""8.34390893""","=""10.0707111""","=""5s2.5p4.(3P<2>).5d""","=""2[1]""","=""1/2""","=""5s2.5p4.(3P<2>).6f""","=""2[1]*""","=""1/2""",2,2,,"=""""","=""L13998""",
"=""718.4752""","=""0.0003""","=""718.4753""","=""0.0003""","=""4600""","=""""","=""""","=""""","=""""",,"=""8.34390893""","=""10.0695661""","=""5s2.5p4.(3P<2>).5d""","=""2[1]""","=""1/2""","=""5s2.5p4.(3P<2>).6f""","=""2[2]*""","=""3/2""",2,4,,"=""""","=""L20632,L13998""",
"=""719.3624""","=""0.0003""","=""719.36243""","=""0.00009""","=""9600d""","=""""","=""""","=""""","=""""",,"=""8.05771197""","=""9.78124093""","=""5s2.5p4.(3P<2>).6p""","=""2[2]*""","=""3/2""","=""5s2.5p4.(3P<1>).7s""","=""2[1]""","=""3/2""",4,4,,"=""""","=""L20632,L13998""",
"=""719.4490""","=""0.0003""","=""719.44914""","=""0.00011""","=""3400c""","=""""","=""""","=""""","=""""",,"=""8.05771197""","=""9.7810332""","=""5s2.5p4.(3P<2>).6p""","=""2[2]*""","=""3/2""","=""5s2.5p4.(3P<2>).7d""","=""2[1]""","=""1/2""",4,2,,"=""""","=""L20632,L13998""",
"=""721.449""","=""0.005""","=""721.4537""","=""0.0003""","=""750c""","=""""","=""""","=""""","=""""",,"=""8.18547461""","=""9.9040075""","=""5s2.5p4.(3P<2>).5d""","=""2[3]""","=""5/2""","=""5s2.5p4.(3P<2>).5f""","=""2[1]*""","=""3/2""",6,4,,"=""""","=""L13998""",
"=""722.3086""","=""0.0024""","=""722.30714""","=""0.00019""","=""250""","=""""","=""""","=""""","=""""",,"=""8.18479987""","=""9.9013023""","=""5s2.5p4.(3P<2>).5d""","=""2[3]""","=""7/2""","=""5s2.5p4.(3P<2>).5f""","=""2[5]*""","=""9/2""",8,10,,"=""""","=""L13998""",
"=""722.9266""","=""0.0003""","=""722.92644""","=""0.00013""","=""22000""","=""""","=""""","=""""","=""""",,"=""8.18479987""","=""9.8998319""","=""5s2.5p4.(3P<2>).5d""","=""2[3]""","=""7/2""","=""5s2.5p4.(3P<2>).5f""","=""2[3]*""","=""7/2""",8,8,,"=""""","=""L20632,L13998""",
"=""723.0947""","=""0.0003""","=""723.09456""","=""0.00012""","=""930""","=""""","=""""","=""""","=""""",,"=""8.18479987""","=""9.8994331""","=""5s2.5p4.(3P<2>).5d""","=""2[3]""","=""7/2""","=""5s2.5p4.(3P<2>).5f""","=""2[3]*""","=""5/2""",8,6,,"=""""","=""L20632,L13998""",
"=""723.2111""","=""0.0003""","=""723.21097""","=""0.00013""","=""2500""","=""""","=""""","=""""","=""""",,"=""8.18547461""","=""9.8998319""","=""5s2.5p4.(3P<2>).5d""","=""2[3]""","=""5/2""","=""5s2.5p4.(3P<2>).5f""","=""2[3]*""","=""7/2""",6,8,,"=""""","=""L20632,L13998""",
"=""723.3791""","=""0.0003""","=""723.37922""","=""0.00011""","=""6200""","=""3.9e+06""","=""3.1e-02""","=""4.4e+00""","=""-0.7""",E,"=""8.18547461""","=""9.8994331""","=""5s2.5p4.(3P<2>).5d""","=""2[3]""","=""5/2""","=""5s2.5p4.(3P<2>).5f""","=""2[3]*""","=""5/2""",6,6,,"=""u46""","=""L20632,L13998""",
"=""723.5794""","=""0.0003""","=""723.57957""","=""0.00017""","=""4000""","=""""","=""""","=""""","=""""",,"=""8.31462383""","=""10.0281078""","=""5s2.5p4.(3P<2>).6p""","=""2[1]*""","=""3/2""","=""5s2.5p4.(3P<2>).8d""","=""2[2]""","=""5/2""",4,6,,"=""""","=""L20632,L13998""",
"=""723.6973""","=""0.0003""","=""723.69735""","=""0.00013""","=""6600""","=""""","=""""","=""""","=""""",,"=""8.18479987""","=""9.8980050""","=""5s2.5p4.(3P<2>).5d""","=""2[3]""","=""7/2""","=""5s2.5p4.(3P<2>).5f""","=""2[4]*""","=""7/2""",8,8,,"=""""","=""L20632,L13998""",
"=""723.8746""","=""0.0003""","=""723.87426""","=""0.00016""","=""150000*""","=""7.4e+06""","=""7.3e-02""","=""1.39e+01""","=""-0.2""",E,"=""8.18479987""","=""9.8975863""","=""5s2.5p4.(3P<2>).5d""","=""2[3]""","=""7/2""","=""5s2.5p4.(3P<2>).5f""","=""2[4]*""","=""9/2""",8,10,,"=""u46""","=""L20632,L13998""",
"=""""","=""""","=""723.88055""","=""0.00016""","=""m""","=""""","=""""","=""""","=""""",,"=""8.18547461""","=""9.8982461""","=""5s2.5p4.(3P<2>).5d""","=""2[3]""","=""5/2""","=""5s2.5p4.(3P<2>).5f""","=""2[2]*""","=""3/2""",6,4,,"=""""","=""L20632,L13998,c153""",
"=""723.9825""","=""0.0003""","=""723.98249""","=""0.00013""","=""68000""","=""4.2e+06""","=""4.5e-02""","=""6.4e+00""","=""-0.6""",E,"=""8.18547461""","=""9.8980050""","=""5s2.5p4.(3P<2>).5d""","=""2[3]""","=""5/2""","=""5s2.5p4.(3P<2>).5f""","=""2[4]*""","=""7/2""",6,8,,"=""u46""","=""L20632,L13998""",
"=""724.5485""","=""0.0024""","=""724.55061""","=""0.00008""","=""280""","=""""","=""""","=""""","=""""",,"=""7.66465493""","=""9.37584247""","=""5s2.5p4.(3P<1>).6s""","=""2[1]""","=""3/2""","=""5s2.5p4.(3P<2>).7p""","=""2[1]*""","=""3/2""",4,4,,"=""""","=""L13998""",
"=""725.4372""","=""0.0024""","=""725.4369""","=""0.0024""","=""58""","=""""","=""""","=""""","=""""",,"=""8.50027907""","=""10.209376?""","=""5s2.5p4.(3P<2>).5d""","=""2[4]""","=""7/2""","=""5s2.5p4.(3P<2>).11p""","=""2[3]*""","=""5/2""",8,6,,"=""""","=""L13998""",
"=""726.0040""","=""0.0003""","=""726.00399""","=""0.00013""","=""5600""","=""""","=""""","=""""","=""""",,"=""8.13885728""","=""9.8466192""","=""5s2.5p4.(3P<2>).6p""","=""2[3]*""","=""5/2""","=""5s2.5p4.(3P<2>).7d""","=""2[2]""","=""5/2""",6,6,,"=""""","=""L20632,L13998""",
"=""726.1974""","=""0.0003""","=""726.19751""","=""0.00013""","=""6400c""","=""""","=""""","=""""","=""""",,"=""8.22696252""","=""9.9342694""","=""5s2.5p4.(3P<2>).5d""","=""2[1]""","=""3/2""","=""5s2.5p4.(1D<2>).6p""","=""2[2]*""","=""5/2""",4,6,,"=""""","=""L20632,L13998""",
"=""726.5606""","=""0.0024""","=""726.5598""","=""0.0003""","=""1000""","=""""","=""""","=""""","=""""",,"=""8.31462383""","=""10.0210794""","=""5s2.5p4.(3P<2>).6p""","=""2[1]*""","=""3/2""","=""5s2.5p4.(3P<2>).8d""","=""2[0]""","=""1/2""",4,2,,"=""""","=""L13998""",
"=""727.197""","=""0.005""","=""727.19678""","=""0.00011""","=""610d""","=""""","=""""","=""""","=""""",,"=""8.13885728""","=""9.84381806""","=""5s2.5p4.(3P<2>).6p""","=""2[3]*""","=""5/2""","=""5s2.5p4.(3P<2>).7d""","=""2[2]""","=""3/2""",6,4,,"=""""","=""L13998""",
"=""728.8446""","=""0.0003""","=""728.84442""","=""0.00021""","=""1600""","=""""","=""""","=""""","=""""",,"=""8.31462383""","=""10.0157303""","=""5s2.5p4.(3P<2>).6p""","=""2[1]*""","=""3/2""","=""5s2.5p4.(3P<2>).8d""","=""2[2]""","=""3/2""",4,4,,"=""""","=""L20632,L13998""",
"=""730.7418""","=""0.0003""","=""730.74190""","=""0.00015""","=""9600c""","=""""","=""""","=""""","=""""",,"=""8.22696252""","=""9.9236518""","=""5s2.5p4.(3P<2>).5d""","=""2[1]""","=""3/2""","=""5s2.5p4.(1D<2>).6p""","=""2[2]*""","=""3/2""",4,4,,"=""""","=""L20632,L13998""",
"=""733.574""","=""0.005""","=""733.57468""","=""0.00023""","=""200cw""","=""""","=""""","=""""","=""""",,"=""8.31462383""","=""10.0047612""","=""5s2.5p4.(3P<2>).6p""","=""2[1]*""","=""3/2""","=""5s2.5p4.(3P<2>).8d""","=""2[1]""","=""1/2""",4,2,,"=""""","=""L13998""",
"=""733.7420""","=""0.0024""","=""733.73928""","=""0.00018""","=""120""","=""""","=""""","=""""","=""""",,"=""8.31462383""","=""10.0043821""","=""5s2.5p4.(3P<2>).6p""","=""2[1]*""","=""3/2""","=""5s2.5p4.(3P<2>).8d""","=""2[1]""","=""3/2""",4,4,,"=""""","=""L13998""",
"=""733.878""","=""0.005""","=""733.88576""","=""0.00018""","=""58cw""","=""""","=""""","=""""","=""""",,"=""8.50379003""","=""10.1932110""","=""5s2.5p4.(1D<2>).6s""","=""2[2]""","=""5/2""","=""5s2.5p4.(3P<1>).7p""","=""2[2]*""","=""5/2""",6,6,,"=""""","=""L13998""",
"=""734.3249""","=""0.0024""","=""734.32318""","=""0.00018""","=""800""","=""""","=""""","=""""","=""""",,"=""8.31462383""","=""10.0030384""","=""5s2.5p4.(3P<2>).6p""","=""2[1]*""","=""3/2""","=""5s2.5p4.(3P<2>).8d""","=""2[3]""","=""5/2""",4,6,,"=""""","=""L13998""",
"=""738.611""","=""0.005""","=""738.60967""","=""0.00012""","=""4400d""","=""""","=""""","=""""","=""""",,"=""8.16520209""","=""9.84381806""","=""5s2.5p4.(3P<2>).6p""","=""2[1]*""","=""1/2""","=""5s2.5p4.(3P<2>).7d""","=""2[2]""","=""3/2""",2,4,,"=""""","=""L13998""",
"=""738.761""","=""0.005""","=""738.75771""","=""0.00013""","=""440d""","=""""","=""""","=""""","=""""",,"=""8.16520209""","=""9.8434817""","=""5s2.5p4.(3P<2>).6p""","=""2[1]*""","=""1/2""","=""5s2.5p4.(3P<2>).7d""","=""2[0]""","=""1/2""",2,2,,"=""""","=""L13998""",
"=""739.2810""","=""0.0003""","=""739.28078""","=""0.00022""","=""2600c*""","=""""","=""""","=""""","=""""",,"=""8.22696252""","=""9.9040547""","=""5s2.5p4.(3P<2>).5d""","=""2[1]""","=""3/2""","=""5s2.5p4.(3P<2>).5f""","=""2[1]*""","=""1/2""",4,2,,"=""""","=""L20632,L13998""",
"=""739.2810""","=""0.0003""","=""739.3016""","=""0.0003""","=""2600c*""","=""""","=""""","=""""","=""""",,"=""8.22696252""","=""9.9040075""","=""5s2.5p4.(3P<2>).5d""","=""2[1]""","=""3/2""","=""5s2.5p4.(3P<2>).5f""","=""2[1]*""","=""3/2""",4,4,,"=""""","=""L20632,L13998,c153""",
"=""740.4082""","=""0.0003""","=""740.40822""","=""0.00019""","=""98000""","=""7.3e+06""","=""8.0e-02""","=""1.18e+01""","=""-0.3""",E,"=""8.13885728""","=""9.8133957""","=""5s2.5p4.(3P<2>).6p""","=""2[3]*""","=""5/2""","=""5s2.5p4.(3P<2>).7d""","=""2[4]""","=""7/2""",6,8,,"=""u46""","=""L20632,L13998""",
"=""740.979""","=""0.005""","=""740.9816""","=""0.0007""","=""290c""","=""""","=""""","=""""","=""""",,"=""8.49906503""","=""10.1723077""","=""5s2.5p4.(1D<2>).6s""","=""2[2]""","=""3/2""","=""5s2.5p4.(3P<2>).7f""","=""2[1]*""","=""3/2""",4,4,,"=""""","=""L13998""",
"=""741.2537""","=""0.0024""","=""741.2513""","=""0.0004""","=""25000""","=""5.3e+06""","=""5.2e-02""","=""1.28e+01""","=""-0.3""",E,"=""8.3969852""","=""10.0696189""","=""5s2.5p4.(3P<2>).5d""","=""2[4]""","=""9/2""","=""5s2.5p4.(3P<2>).6f""","=""2[5]*""","=""11/2""",10,12,,"=""u46""","=""L13998""",
"=""741.3238""","=""0.0003""","=""741.32363""","=""0.00012""","=""6700""","=""""","=""""","=""""","=""""",,"=""8.22696252""","=""9.8994331""","=""5s2.5p4.(3P<2>).5d""","=""2[1]""","=""3/2""","=""5s2.5p4.(3P<2>).5f""","=""2[3]*""","=""5/2""",4,6,,"=""""","=""L20632,L13998""",
"=""741.5609""","=""0.0003""","=""741.56084""","=""0.00013""","=""6600d""","=""3.0e+06""","=""3.8e-02""","=""3.7e+00""","=""-0.8""",E,"=""8.22696252""","=""9.8988981""","=""5s2.5p4.(3P<2>).5d""","=""2[1]""","=""3/2""","=""5s2.5p4.(3P<2>).5f""","=""2[2]*""","=""5/2""",4,6,,"=""u46""","=""L20632,L13998""",
"=""741.6580""","=""0.0003""","=""741.65848""","=""0.00009""","=""770""","=""""","=""""","=""""","=""""",,"=""7.66465493""","=""9.33637044""","=""5s2.5p4.(3P<1>).6s""","=""2[1]""","=""3/2""","=""5s2.5p4.(3P<2>).7p""","=""2[1]*""","=""1/2""",4,2,,"=""""","=""L20632,L13998""",
