obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),fik,S(a.u.),log_gf,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,column_24
"=""1379.322""","=""0.097""","=""""","=""""","=""qp""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L21571c196""",
"=""1388.420""","=""0.098""","=""1388.4322""","=""0.0010""","=""420p""","=""4.2e+05""","=""9.e-03""","=""2.8e+00""","=""-1.22""",D+,"=""2.7523389""","=""3.64531873""","=""5d3.(b 4P).6s""","=""a 5P""","=""3""","=""5d2.(a 3P).6s.(a 4P).6p""","=""y 3P*""","=""2""",7,5,,"=""T5346""","=""L21571c196,L21563""",
"=""1392.825""","=""0.099""","=""1392.8362""","=""0.0003""","=""p""","=""""","=""""","=""""","=""""",,"=""1.11384493""","=""2.00400126""","=""5d2.6s2""","=""a 3P""","=""2""","=""5d.6s2.(a 2D).6p""","=""z 3D*""","=""2""",5,5,,"=""""","=""L21571c196""",
"=""1395.791""","=""0.099""","=""1395.7944""","=""0.0010""","=""p""","=""""","=""""","=""""","=""""",,"=""2.00400126""","=""2.8922710""","=""5d.6s2.(a 2D).6p""","=""z 3D*""","=""2""","=""5d3.(b 4F).6s""","=""b 3F""","=""2""",5,5,,"=""""","=""L21571c196""",
"=""1396.929""","=""0.099""","=""""","=""""","=""p""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L21571c196""",
"=""1397.53""","=""0.10""","=""""","=""""","=""p""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L21571c196""",
"=""1400.66""","=""0.10""","=""1400.6624""","=""0.0010""","=""240p""","=""3.0e+05""","=""5.e-03""","=""1.2e+00""","=""-1.6""",E,"=""2.5923189""","=""3.47750149""","=""5d3.(b 4P).6s""","=""a 5P""","=""2""","=""5d2.(a 3P).6s.(a 4P).6p""","=""z 3S*""","=""1""",5,3,,"=""T5346""","=""L21571c196,L21563""",
"=""1403.09""","=""0.10""","=""1403.1460""","=""0.0012""","=""p""","=""""","=""""","=""""","=""""",,"=""2.45380896""","=""3.3374248""","=""5d.6s2.(a 2D).6p""","=""z 3P*""","=""2""","=""5d3.(b 2P).6s""","=""c 3P""","=""1""",5,3,,"=""""","=""L21571c196,c153""",
"=""1408.65""","=""0.10""","=""""","=""""","=""p""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L21571c196""",
"=""1411.58""","=""0.10""","=""1411.600""","=""0.003""","=""p""","=""""","=""""","=""""","=""""",,"=""4.3384128""","=""5.2167368""","=""""","=""3499""","=""1""","=""5d2.(a 3P).6s.(a 2P).6p""","=""w 3P*""","=""2""",3,5,,"=""""","=""L21571c196""",
"=""1413.77""","=""0.10""","=""1413.8058""","=""0.0010""","=""wp""","=""""","=""""","=""""","=""""",,"=""2.23308742""","=""3.1100410""","=""5d2.(a 3F).6s.(a 4F).6p""","=""z 5G*""","=""2""","=""5d3.(c 2D).6s""","=""a 3D""","=""2""",5,5,,"=""""","=""L21571c196""",
"=""1415.61""","=""0.10""","=""""","=""""","=""p""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L21571c196""",
"=""1416.78""","=""0.10""","=""""","=""""","=""p""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L21571c196""",
"=""1419.48""","=""0.10""","=""1419.4722""","=""0.0020""","=""p""","=""""","=""""","=""""","=""""",,"=""5.1855909""","=""6.0590437""","=""5d3.(b 2G).6p""","=""u 3F*""","=""3""","=""5d4""","=""h 3F""","=""3""",7,7,,"=""""","=""L21571c196""",
"=""1426.40""","=""0.10""","=""1426.452""","=""0.003""","=""p""","=""""","=""""","=""""","=""""",,"=""4.5922344""","=""5.4614133""","=""5d3.(2D).6s""","=""b 3D""","=""2""","=""5d3.(b 2G).6p""","=""v 1F*""","=""3""",5,7,,"=""""","=""L21571c196,c153""",
"=""1428.93""","=""0.10""","=""1428.932""","=""0.004""","=""1300qp*""","=""""","=""""","=""""","=""""",,"=""5.046678""","=""5.9143483""","=""5d2.(a 3P).6s.(a 2P).6p""","=""x 1P*""","=""1""","=""6p2.(1D).5d.(2D).6s""","=""f 1D""","=""2""",3,5,,"=""""","=""L21571c196,L21563""",
"=""1428.93""","=""0.10""","=""1428.9736""","=""0.0006""","=""1300qp*""","=""4.4e+05""","=""8.1e-03""","=""1.9e+00""","=""-1.39""",C,"=""1.8276129""","=""2.69525808""","=""5d3.(b 4F).6s""","=""a 5F""","=""2""","=""5d2.(a 3F).6s.(a 4F).6p""","=""z 5F*""","=""1""",5,3,,"=""T5346""","=""L21571c196,L21563""",
"=""1433.49""","=""0.10""","=""1433.4999""","=""0.0014""","=""qp""","=""""","=""""","=""""","=""""",,"=""3.3499057""","=""4.21481127""","=""5d3.(2H).6s""","=""a 3H""","=""5""","=""5d2.(a 3F).6s.(a 2F).6p""","=""y 3G*""","=""4""",11,9,,"=""""","=""L21571c196""",
"=""1436.64""","=""0.11""","=""1436.615""","=""0.003""","=""p*""","=""""","=""""","=""""","=""""",,"=""5.1203469""","=""5.9833769""","=""5d2.(3F).6s.(a 4F).7s""","=""d 3F""","=""2""","=""5d3.(b 4P).6p""","=""w 5D*""","=""1""",5,3,,"=""""","=""L21571c196""",
"=""1436.64""","=""0.11""","=""1436.676""","=""0.003""","=""p*""","=""""","=""""","=""""","=""""",,"=""4.3537431""","=""5.2167368""","=""""","=""3512""","=""2""","=""5d2.(a 3P).6s.(a 2P).6p""","=""w 3P*""","=""2""",5,5,,"=""""","=""L21571c196""",
"=""1440.72""","=""0.11""","=""1440.7626""","=""0.0010""","=""p""","=""""","=""""","=""""","=""""",,"=""2.24949533""","=""3.1100410""","=""5d.6s2.(a 2D).6p""","=""z 3P*""","=""1""","=""5d3.(c 2D).6s""","=""a 3D""","=""2""",3,5,,"=""""","=""L21571c196""",
"=""1444.15""","=""0.11""","=""1444.2312""","=""0.0013""","=""qlp""","=""""","=""""","=""""","=""""",,"=""2.45380896""","=""3.3122878""","=""5d.6s2.(a 2D).6p""","=""z 3P*""","=""2""","=""5d3.(c 2D).6s""","=""a 3D""","=""3""",5,7,,"=""""","=""L21571c196,c153""",
"=""1444.77""","=""0.11""","=""1444.795""","=""0.003""","=""p""","=""""","=""""","=""""","=""""",,"=""4.6291016""","=""5.4872452""","=""5d3.(2D).6s""","=""b 3D""","=""1""","=""""","=""4426*""","=""1""",3,3,,"=""""","=""L21571c196""",
"=""1447.19""","=""0.03""","=""1447.153""","=""0.004""","=""13w""","=""""","=""""","=""""","=""""",,"=""5.0780890""","=""5.934835""","=""5d3.(b 4F).6p""","=""y 5G*""","=""2""","=""6p2.(1D).5d.(2P).6s""","=""g 3P""","=""2""",5,5,,"=""""","=""L21571c196""",
"=""1449.141""","=""0.010""","=""""","=""""","=""32""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L21571c196""",
"=""1450.89""","=""0.11""","=""1450.871""","=""0.004""","=""14""","=""""","=""""","=""""","=""""",,"=""5.2675283""","=""6.1220784""","=""5d3.(b 4P).6p""","=""t 3D*""","=""1""","=""""","=""4938""","=""1 or 2""",3,1,,"=""""","=""L21571c196""",
"=""1450.96""","=""0.04""","=""1450.956""","=""0.004""","=""1600*""","=""""","=""""","=""""","=""""",,"=""5.5177602""","=""6.3722604""","=""5d3.(b 4F).6p""","=""y 5F*""","=""2""","=""""","=""5140""","=""3""",5,7,,"=""""","=""L21571c196""",
"=""1450.96""","=""0.04""","=""1450.9890""","=""0.0013""","=""1200*""","=""5.e+05""","=""1.4e-02""","=""8.e+00""","=""-0.8""",E,"=""2.9861821""","=""3.84066271""","=""5d3.(b 2G).6s""","=""a 3G""","=""5""","=""5d2.(a 3F).6s.(a 4F).6p""","=""z 3G*""","=""5""",11,11,,"=""T5346""","=""L21571c196,L21563""",
"=""1452.66""","=""0.04""","=""1452.6554""","=""0.0013""","=""490""","=""1.09e+05""","=""2.8e-03""","=""1.48e+00""","=""-1.51""",C+,"=""2.2194808""","=""3.07298120""","=""5d3.(b 4F).6s""","=""a 5F""","=""5""","=""5d2.(a 3F).6s.(a 4F).6p""","=""z 5F*""","=""4""",11,9,,"=""T5346""","=""L21571c196,L21563""",
"=""1453.89""","=""""","=""1453.8858""","=""0.0011""","=""490:""","=""1.1e+05""","=""2.7e-03""","=""1.2e+00""","=""-1.6""",E,"=""2.0787980""","=""2.93157616""","=""5d3.(b 4F).6s""","=""a 5F""","=""4""","=""5d.6s2.(a 2D).6p""","=""z 1F*""","=""3""",9,7,,"=""T5346""","=""L21563c153""",
"=""1454.024""","=""0.021""","=""""","=""""","=""940""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L21571c196""",
"=""1454.540""","=""0.021""","=""1454.476""","=""0.004""","=""63*""","=""""","=""""","=""""","=""""",,"=""5.3919893""","=""6.244422""","=""5d2.(3F).6s.(a 4F).7s""","=""d 3F""","=""3""","=""5d3.(b 4P).6p""","=""w 5D*""","=""2""",7,5,,"=""""","=""L21571c196""",
"=""1454.540""","=""0.021""","=""1454.5939""","=""0.0015""","=""63*""","=""""","=""""","=""""","=""""",,"=""3.3568154""","=""4.2091784""","=""5d3.(b 4F).6s""","=""b 3F""","=""4""","=""5d2.(a 3F).6s.(a 2F).6p""","=""x 3F*""","=""3""",9,7,,"=""""","=""L21571c196""",
"=""1455.045""","=""0.021""","=""1455.0481""","=""0.0011""","=""29""","=""""","=""""","=""""","=""""",,"=""2.8367909""","=""3.68888785""","=""5d3.(b 2G).6s""","=""a 3G""","=""3""","=""5d2.(a 3P).6s.(a 4P).6p""","=""y 5D*""","=""2""",7,5,,"=""""","=""L21571c196""",
"=""1457.735""","=""0.021""","=""1457.7940""","=""0.0011""","=""13""","=""""","=""""","=""""","=""""",,"=""3.1100410""","=""3.96053284""","=""5d3.(c 2D).6s""","=""a 3D""","=""2""","=""5d2.(a 3P).6s.(a 4P).6p""","=""z 5S*""","=""2""",5,5,,"=""""","=""L21571c196""",
"=""1458.426""","=""0.011""","=""""","=""""","=""55""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L21571c196""",
"=""1458.845""","=""0.011""","=""1458.8463""","=""0.0011""","=""52""","=""""","=""""","=""""","=""""",,"=""3.1837460""","=""4.03362437""","=""5d3.(2H).6s""","=""a 3H""","=""4""","=""5d2.(a 3F).6s.(a 2F).6p""","=""y 3G*""","=""3""",9,7,,"=""""","=""L21571c196""",
"=""1459.912""","=""0.011""","=""1459.963""","=""0.003""","=""34""","=""""","=""""","=""""","=""""",,"=""4.7472813""","=""5.5965096""","=""5d3.(2D).6s""","=""c 1D""","=""2""","=""""","=""4514*""","=""2""",5,5,,"=""""","=""L21571c196,c153""",
"=""1465.61""","=""0.06""","=""1465.662""","=""0.003""","=""22*""","=""""","=""""","=""""","=""""",,"=""4.7472813""","=""5.5932078""","=""5d3.(2D).6s""","=""c 1D""","=""2""","=""5d3.(b 4F).6p""","=""y 5F*""","=""3""",5,7,,"=""""","=""L21571c196""",
"=""1465.61""","=""0.06""","=""1465.6827""","=""0.0013""","=""22*""","=""""","=""""","=""""","=""""",,"=""3.3122878""","=""4.15820213""","=""5d3.(c 2D).6s""","=""a 3D""","=""3""","=""5d2.(a 3F).6s.(a 2F).6p""","=""x 3F*""","=""2""",7,5,,"=""""","=""L21571c196""",
"=""1469.295""","=""0.004""","=""""","=""""","=""31""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L21571c196""",
"=""1474.242""","=""0.004""","=""1474.2463""","=""0.0022""","=""25""","=""""","=""""","=""""","=""""",,"=""5.1203469""","=""5.9613475""","=""5d2.(3F).6s.(a 4F).7s""","=""d 3F""","=""2""","=""""","=""4808*""","=""3""",5,7,,"=""""","=""L21571c196""",
"=""1475.514""","=""0.017""","=""1475.5332""","=""0.0009""","=""1100""","=""2.7e+05""","=""6.4e-03""","=""2.2e+00""","=""-1.35""",C+,"=""1.9432466""","=""2.78351371""","=""5d3.(b 4F).6s""","=""a 5F""","=""3""","=""5d2.(a 3F).6s.(a 4F).6p""","=""z 5F*""","=""2""",7,5,,"=""T5346""","=""L21571c196,L21563""",
"=""1477.737""","=""0.011""","=""1477.7532""","=""0.0022""","=""8""","=""""","=""""","=""""","=""""",,"=""1.7379890""","=""2.5769938""","=""5d.6s2.(a 2D).6p""","=""z 3D*""","=""1""","=""5d3.(b 4P).6s""","=""a 5P""","=""1""",3,3,,"=""""","=""L21571c196""",
"=""1481.717""","=""0.022""","=""1481.7163""","=""0.0020""","=""83""","=""1.0e+05""","=""3.3e-03""","=""5.e-01""","=""-2.0""",E,"=""2.5769938""","=""3.41375455""","=""5d3.(b 4P).6s""","=""a 5P""","=""1""","=""5d2.(a 3P).6s.(a 4P).6p""","=""y 5D*""","=""1""",3,3,,"=""T5346""","=""L21571c196,L21563""",
"=""1482.00""","=""0.04""","=""1481.9411""","=""0.0015""","=""31*""","=""""","=""""","=""""","=""""",,"=""4.8893421""","=""5.7259759""","=""5d2.(b 1D).6s.(b 2D).6p""","=""x 3P*""","=""2""","=""5d.6s2.(a 2D).7s""","=""e 1D""","=""2""",5,5,,"=""""","=""L21571c196""",
"=""1482.00""","=""0.04""","=""1481.974""","=""0.004""","=""31*""","=""""","=""""","=""""","=""""",,"=""4.5922344""","=""5.4288494""","=""5d3.(2D).6s""","=""b 3D""","=""2""","=""5d3.(b 4F).6p""","=""y 5F*""","=""1""",5,3,,"=""""","=""L21571c196""",
"=""1482.00""","=""0.04""","=""1482.0456""","=""0.0013""","=""31*""","=""""","=""""","=""""","=""""",,"=""3.4964218""","=""4.33299665""","=""5d3.(b 2P).6s""","=""c 3P""","=""2""","=""5d2.(a 3P).6s.(a 4P).6p""","=""x 3D*""","=""2""",5,5,,"=""""","=""L21571c196""",
"=""1482.738""","=""0.004""","=""1482.7997""","=""0.0011""","=""300""","=""2.6e+05""","=""7.e-03""","=""2.9e+00""","=""-1.2""",E,"=""2.8829862""","=""3.71913556""","=""5d3.(b 2G).6s""","=""a 3G""","=""4""","=""5d2.(a 3F).6s.(a 4F).6p""","=""y 3D*""","=""3""",9,7,,"=""T5346""","=""L21571c196,L21563,c153""",
"=""1487.098""","=""0.022""","=""1487.095""","=""0.005""","=""13""","=""""","=""""","=""""","=""""",,"=""5.2635954""","=""6.097330?""","=""5d2.(a 1G).6s.(a 2G).6p""","=""y 1G*""","=""4""","=""5d4""","=""5F?""","=""5""",9,11,,"=""""","=""L21571c196""",
"=""1487.86""","=""0.04""","=""1487.6937""","=""0.0018""","=""37*""","=""""","=""""","=""""","=""""",,"=""4.3957157""","=""5.2291144""","=""5d2.(a 1G).6s.(a 2G).6p""","=""w 3F*""","=""3""","=""5d4""","=""a 5D""","=""4""",7,9,,"=""""","=""L21571c196""",
"=""1487.86""","=""0.04""","=""1487.760""","=""0.003""","=""37*""","=""""","=""""","=""""","=""""",,"=""5.1051003""","=""5.9384617""","=""5d3.(b 2G).6p""","=""u 3F*""","=""4""","=""6p2.(1S).5d.(2D).6s""","=""g 3D""","=""3""",9,7,,"=""""","=""L21571c196""",
"=""1487.86""","=""0.04""","=""1487.9121""","=""0.0020""","=""37*""","=""""","=""""","=""""","=""""",,"=""5.1095199""","=""5.9427962""","=""5d4""","=""a 5D""","=""2""","=""5d3.(b 2G).6p""","=""v 3G*""","=""3""",5,7,,"=""""","=""L21571c196""",
"=""1487.86""","=""0.04""","=""1487.928""","=""0.004""","=""37*""","=""""","=""""","=""""","=""""",,"=""4.8512106""","=""5.6844780""","=""6p2.(3P).5d.(2D).6s""","=""c 3D""","=""3""","=""""","=""4585*""","=""2""",7,5,,"=""""","=""L21571c196""",
"=""1488.863""","=""0.011""","=""1488.8839""","=""0.0016""","=""10w""","=""""","=""""","=""""","=""""",,"=""4.5592568""","=""5.3919893""","=""5d2.(a 3F).6s.(a 2F).6p""","=""w 3D*""","=""2""","=""5d2.(3F).6s.(a 4F).7s""","=""d 3F""","=""3""",5,7,,"=""""","=""L21571c196""",
"=""1489.532""","=""0.004""","=""""","=""""","=""15""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L21571c196""",
"=""1490.422""","=""0.022""","=""1490.4673""","=""0.0020""","=""77""","=""""","=""""","=""""","=""""",,"=""4.3537431""","=""5.1855909""","=""""","=""3512""","=""2""","=""5d3.(b 2G).6p""","=""u 3F*""","=""3""",5,7,,"=""""","=""L21571c196""",
"=""1490.715""","=""0.004""","=""""","=""""","=""31""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L21571c196""",
"=""1491.230""","=""0.004""","=""""","=""""","=""23""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L21571c196""",
"=""1491.87""","=""0.04""","=""1491.9475""","=""0.0011""","=""14""","=""""","=""""","=""""","=""""",,"=""2.27901844""","=""3.1100410""","=""5d.6s2.(a 2D).6p""","=""z 3D*""","=""3""","=""5d3.(c 2D).6s""","=""a 3D""","=""2""",7,5,,"=""""","=""L21571c196""",
"=""1496.563""","=""0.011""","=""1496.5611""","=""0.0011""","=""600""","=""""","=""""","=""""","=""""",,"=""2.0787980""","=""2.90725869""","=""5d3.(b 4F).6s""","=""a 5F""","=""4""","=""5d2.(a 3F).6s.(a 4F).6p""","=""z 5F*""","=""3""",9,7,,"=""""","=""L21571c196""",
"=""1499.397""","=""0.011""","=""1499.4308""","=""0.0020""","=""170""","=""""","=""""","=""""","=""""",,"=""4.1065438""","=""4.9334189""","=""5d2.(a 3P).6s.(a 4P).6p""","=""z 5P*""","=""2""","=""6p2.(3P).5d.(4F).6s""","=""c 5F""","=""1""",5,3,,"=""""","=""L21571c196""",
"=""1499.833""","=""0.004""","=""1499.8313""","=""0.0013""","=""9""","=""""","=""""","=""""","=""""",,"=""4.1065438""","=""4.9331981""","=""5d2.(a 3P).6s.(a 4P).6p""","=""z 5P*""","=""2""","=""5d2.(3F).6s.(a 4F).7s""","=""b 5F""","=""2""",5,5,,"=""""","=""L21571c196""",
"=""1500.251""","=""0.011""","=""1500.245""","=""0.004""","=""12""","=""""","=""""","=""""","=""""",,"=""5.1095199""","=""5.9359463""","=""5d4""","=""a 5D""","=""2""","=""5d3.(b 4P).6p""","=""y 5P*""","=""1""",5,3,,"=""""","=""L21571c196""",
"=""1501.14""","=""0.03""","=""1501.1742""","=""0.0016""","=""67""","=""""","=""""","=""""","=""""",,"=""4.83388597""","=""5.6598008""","=""5d2.(a 3F).6s.(a 2F).6p""","=""z 1G*""","=""4""","=""6p2.(3P).5d.(2F).6s""","=""f 3F""","=""3""",9,7,,"=""""","=""L21571c196""",
"=""1501.43""","=""0.05""","=""1501.651""","=""0.005""","=""29w""","=""""","=""""","=""""","=""""",,"=""5.5932078""","=""6.418860""","=""5d3.(b 4F).6p""","=""y 5F*""","=""3""","=""""","=""5177""","=""2""",7,5,,"=""""","=""L21571c196,c153""",
"=""1502.044""","=""0.023""","=""""","=""""","=""15w""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L21571c196""",
"=""1502.94""","=""0.05""","=""1502.9923""","=""0.0025""","=""66""","=""""","=""""","=""""","=""""",,"=""4.3537431""","=""5.1786588""","=""""","=""3512""","=""2""","=""5d2.(b 1D).6s.(b 2D).6p""","=""x 1D*""","=""2""",5,5,,"=""""","=""L21571c196""",
"=""1504.12""","=""0.11""","=""1504.1916""","=""0.0014""","=""42""","=""3.e+04""","=""9.e-04""","=""5.e-01""","=""-2.0""",E,"=""2.9861821""","=""3.81044013""","=""5d3.(b 2G).6s""","=""a 3G""","=""5""","=""5d2.(a 3F).6s.(a 4F).6p""","=""y 3F*""","=""4""",11,9,,"=""T5346""","=""L21571c196,L21563""",
"=""1506.11""","=""0.05""","=""1506.127""","=""0.005""","=""37*""","=""""","=""""","=""""","=""""",,"=""5.1203469""","=""5.943546""","=""5d2.(3F).6s.(a 4F).7s""","=""d 3F""","=""2""","=""""","=""4794*""","=""2""",5,5,,"=""""","=""L21571c196""",
"=""1506.11""","=""0.05""","=""1506.1974""","=""0.0016""","=""37*""","=""""","=""""","=""""","=""""",,"=""4.5688290""","=""5.3919893""","=""5d2.(a 1G).6s.(a 2G).6p""","=""x 3G*""","=""4""","=""5d2.(3F).6s.(a 4F).7s""","=""d 3F""","=""3""",9,7,,"=""""","=""L21571c196""",
"=""1507.124""","=""0.011""","=""""","=""""","=""8w""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L21571c196""",
"=""1509.042""","=""0.023""","=""1508.984""","=""0.003""","=""8w*""","=""""","=""""","=""""","=""""",,"=""5.1357343""","=""5.9573748""","=""5d3.(b 4F).6p""","=""y 5G*""","=""3""","=""5d2.(3F).6s.(a 2F).7s""","=""d 1F""","=""3""",7,7,,"=""""","=""L21571c196""",
"=""1509.042""","=""0.023""","=""1509.0981""","=""0.0018""","=""8w*""","=""""","=""""","=""""","=""""",,"=""3.7376787""","=""4.5592568""","=""5d3.(b 4P).6s""","=""b 3P""","=""2""","=""5d2.(a 3F).6s.(a 2F).6p""","=""w 3D*""","=""2""",5,5,,"=""""","=""L21571c196""",
"=""1519.551""","=""0.012""","=""1519.555""","=""0.003""","=""10""","=""""","=""""","=""""","=""""",,"=""4.5283805""","=""5.3443051""","=""5d3.(2D).6s""","=""b 3D""","=""3""","=""5d2.(b 1D).6s.(b 2D).6p""","=""v 3F*""","=""3""",7,7,,"=""""","=""L21571c196""",
"=""1530.88""","=""0.03""","=""1530.844""","=""0.003""","=""12""","=""""","=""""","=""""","=""""",,"=""5.1855909""","=""5.9954982""","=""5d3.(b 2G).6p""","=""u 3F*""","=""3""","=""5d4""","=""c 3G""","=""4""",7,9,,"=""""","=""L21571c196""",
"=""1532.132""","=""0.012""","=""1532.0973""","=""0.0021""","=""60*""","=""""","=""""","=""""","=""""",,"=""3.71913556""","=""4.5283805""","=""5d2.(a 3F).6s.(a 4F).6p""","=""y 3D*""","=""3""","=""5d3.(2D).6s""","=""b 3D""","=""3""",7,7,,"=""""","=""L21571c196""",
"=""1532.132""","=""0.012""","=""1532.1798""","=""0.0012""","=""82*""","=""6.e+04""","=""2.1e-03""","=""5.e-01""","=""-2.0""",E,"=""3.1100410""","=""3.91924234""","=""5d3.(c 2D).6s""","=""a 3D""","=""2""","=""5d2.(a 3F).6s.(a 2F).6p""","=""y 1D*""","=""2""",5,5,,"=""T5346""","=""L21571c196,L21563""",
"=""1535.494""","=""0.005""","=""""","=""""","=""30""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L21571c196""",
"=""1536.514""","=""0.024""","=""1536.454""","=""0.004""","=""20q*""","=""""","=""""","=""""","=""""",,"=""5.1073981""","=""5.9143483""","=""5d2.(a 3P).6s.(a 2P).6p""","=""w 3P*""","=""1""","=""6p2.(1D).5d.(2D).6s""","=""f 1D""","=""2""",3,5,,"=""""","=""L21571c196""",
"=""1536.514""","=""0.024""","=""1536.469""","=""0.004""","=""20q*""","=""""","=""""","=""""","=""""",,"=""4.6291016""","=""5.4360442""","=""5d3.(2D).6s""","=""b 3D""","=""1""","=""""","=""4384*""","=""1""",3,3,,"=""""","=""L21571c196""",
"=""1536.514""","=""0.024""","=""1536.591""","=""0.003""","=""20q*""","=""""","=""""","=""""","=""""",,"=""3.1547009""","=""3.96157941""","=""5d3.(b 2P).6s""","=""c 3P""","=""0""","=""5d2.(a 3P).6s.(a 4P).6p""","=""z 5P*""","=""1""",1,3,,"=""""","=""L21571c196""",
"=""1540.03""","=""0.03""","=""1540.063""","=""0.004""","=""18""","=""""","=""""","=""""","=""""",,"=""4.2494626""","=""5.0545216""","=""5d3.(b 2F).6s""","=""a 1F""","=""3""","=""5d2.(a 3P).6s.(a 2P).6p""","=""u 3D*""","=""3""",7,7,,"=""""","=""L21571c196""",
"=""1543.43""","=""0.05""","=""1543.455""","=""0.003""","=""30*""","=""""","=""""","=""""","=""""",,"=""4.5922344""","=""5.3955243""","=""5d3.(2D).6s""","=""b 3D""","=""2""","=""5d2.(a 3P).6s.(a 2P).6p""","=""w 1D*""","=""2""",5,5,,"=""""","=""L21571c196""",
"=""1543.43""","=""0.05""","=""1543.518""","=""0.003""","=""30*""","=""""","=""""","=""""","=""""",,"=""4.9227185""","=""5.7259759""","=""5d2.(a 3P).6s.(a 2P).6p""","=""u 3D*""","=""1""","=""5d.6s2.(a 2D).7s""","=""e 1D""","=""2""",3,5,,"=""""","=""L21571c196""",
"=""1544.76""","=""0.03""","=""1544.789""","=""0.004""","=""82""","=""""","=""""","=""""","=""""",,"=""5.0360704""","=""5.8386668""","=""5d4""","=""a 5D""","=""1""","=""""","=""4709*""","=""1""",3,3,,"=""""","=""L21571c196""",
"=""1545.071""","=""0.024""","=""1545.060""","=""0.003""","=""11""","=""""","=""""","=""""","=""""",,"=""4.85942911""","=""5.6618848""","=""5d2.(b 1D).6s.(b 2D).6p""","=""v 3D*""","=""3""","=""6p2.(3P).5d.(4F).6s""","=""e 3F""","=""2""",7,5,,"=""""","=""L21571c196""",
"=""1547.181""","=""0.024""","=""1547.1563""","=""0.0022""","=""15""","=""""","=""""","=""""","=""""",,"=""3.7376787""","=""4.5390470""","=""5d3.(b 4P).6s""","=""b 3P""","=""2""","=""5d2.(a 3P).6s.(a 4P).6p""","=""x 3D*""","=""3""",5,7,,"=""""","=""L21571c196""",
"=""1548.734""","=""0.024""","=""1548.670""","=""0.004""","=""27""","=""""","=""""","=""""","=""""",,"=""5.3919893""","=""6.1925742""","=""5d2.(3F).6s.(a 4F).7s""","=""d 3F""","=""3""","=""""","=""4995*""","=""4""",7,9,,"=""""","=""L21571c196""",
