obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),fik,S(a.u.),log_gf,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,column_22
"=""778.181""","=""778.173+""","=""9c""","=""""","=""""","=""""","=""""",,"=""2.559845""","=""4.153117""","=""5d4.(3H).6s""","=""a 4H""","=""7/2""","=""""","=""334*""","=""9/2""",8,10,,"=""""","=""L3475""",
"=""784.492""","=""784.493+""","=""20c""","=""""","=""""","=""""","=""""",,"=""1.516917""","=""3.097355""","=""5d4.(5D).6s""","=""a 6D""","=""7/2""","=""5d3.6s.(5F).6p""","=""z 4F*""","=""7/2""",8,8,,"=""""","=""L3475""",
"=""788.454""","=""788.454+""","=""100""","=""""","=""""","=""""","=""""",,"=""1.394032""","=""2.966530""","=""5d4.(5D).6s""","=""a 6D""","=""5/2""","=""5d2.6s2.(3F).6p""","=""z 4D*""","=""7/2""",6,8,,"=""""","=""L3475""",
"=""795.238""","=""795.236+""","=""30""","=""""","=""""","=""""","=""""",,"=""1.655369""","=""3.214456""","=""5d4.(5D).6s""","=""a 6D""","=""9/2""","=""5d3.6s.(5F).6p""","=""z 4F*""","=""9/2""",10,10,,"=""""","=""L3475""",
"=""795.426""","=""""","=""5""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""800.095""","=""800.097+""","=""6""","=""""","=""""","=""""","=""""",,"=""2.135562""","=""3.685176""","=""5d3.6s2""","=""a 2F""","=""5/2""","=""""","=""297*""","=""7/2""",6,8,,"=""""","=""L3475""",
"=""802.430""","=""802.429+""","=""6""","=""""","=""""","=""""","=""""",,"=""2.622679""","=""4.167790""","=""5d4.(3H).6s""","=""a 4H""","=""9/2""","=""""","=""336*""","=""9/2""",10,10,,"=""""","=""L3475""",
"=""802.871""","=""802.871+""","=""75""","=""3.3e+05""","=""3.2e-03""","=""1.7e-01""","=""-2.20""",C+,"=""0.750032""","=""2.294293""","=""5d3.6s2""","=""a 4P""","=""1/2""","=""5d2.6s2.(3F).6p""","=""z 4D*""","=""1/2""",2,2,,"=""T4976""","=""L3475""",
"=""803.125""","=""803.130+""","=""5""","=""""","=""""","=""""","=""""",,"=""1.462038""","=""3.005801""","=""5d3.6s2""","=""a 2P""","=""1/2""","=""5d3.6s.(5F).6p""","=""z 6F*""","=""3/2""",2,4,,"=""""","=""L3475""",
"=""804.129""","=""804.129+""","=""15""","=""9.3e+04""","=""4.5e-04""","=""4.7e-02""","=""-2.75""",C+,"=""0.752449""","=""2.294293""","=""5d3.6s2""","=""a 4P""","=""3/2""","=""5d2.6s2.(3F).6p""","=""z 4D*""","=""1/2""",4,2,,"=""T4976""","=""L3475""",
"=""805.614""","=""805.615+""","=""8""","=""2.0e+04""","=""2.9e-04""","=""3.1e-02""","=""-2.93""",D,"=""1.357654""","=""2.896654""","=""5d3.6s2""","=""a 2P""","=""3/2""","=""5d3.6s.(5F).6p""","=""z 4F*""","=""5/2""",4,6,,"=""T4976""","=""L3475""",
"=""807.120""","=""807.128+""","=""15""","=""2.0e+05""","=""1.6e-03""","=""4.2e-01""","=""-1.80""",C+,"=""1.908242""","=""3.444358""","=""5d3.6s2""","=""a 2H""","=""9/2""","=""5d3.6s.(5F).6p""","=""z 6D*""","=""7/2""",10,8,,"=""T4976""","=""L3475""",
"=""810.234""","=""810.237+""","=""5""","=""""","=""""","=""""","=""""",,"=""1.203314""","=""2.733535""","=""5d3.6s2""","=""a 2G""","=""7/2""","=""5d2.6s2.(3P).6p""","=""z 2D*""","=""5/2""",8,6,,"=""""","=""L3475""",
"=""813.100""","=""813.100+""","=""13""","=""""","=""""","=""""","=""""",,"=""2.915471""","=""4.440304""","=""5d4.(3H).6s""","=""a 4H""","=""13/2""","=""""","=""358*""","=""11/2""",14,12,,"=""""","=""L3475""",
"=""816.078""","=""816.081+""","=""9""","=""""","=""""","=""""","=""""",,"=""3.043341""","=""4.562604""","=""5d4.(5D).6s""","=""a 4D""","=""5/2""","=""5d3.6s.(3H).6p""","=""z 4G*?""","=""7/2""",6,8,,"=""""","=""L3475""",
"=""818.299""","=""""","=""5c""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""825.122""","=""825.119+""","=""13c""","=""6.5e+04""","=""6.6e-04""","=""1.08e-01""","=""-2.40""",C,"=""1.394032""","=""2.896654""","=""5d4.(5D).6s""","=""a 6D""","=""5/2""","=""5d3.6s.(5F).6p""","=""z 4F*""","=""5/2""",6,6,,"=""T4976""","=""L3475""",
"=""826.712""","=""826.713+""","=""20D""","=""1.3e+05""","=""3.e-03""","=""1.4e-01""","=""-2.3""",E,"=""1.209958""","=""2.709683""","=""5d4.(5D).6s""","=""a 6D""","=""1/2""","=""5d3.6s.(5F).6p""","=""z 4F*""","=""3/2""",2,4,,"=""T4976""","=""L3475""",
"=""828.390""","=""828.388+""","=""75""","=""""","=""""","=""""","=""""",,"=""1.236843""","=""2.733535""","=""5d4.(5D).6s""","=""a 6D""","=""3/2""","=""5d2.6s2.(3P).6p""","=""z 2D*""","=""5/2""",4,6,,"=""""","=""L3475""",
"=""839.137""","=""839.141+""","=""11""","=""""","=""""","=""""","=""""",,"=""2.622679""","=""4.100192""","=""5d4.(3H).6s""","=""a 4H""","=""9/2""","=""""","=""330*""","=""11/2""",10,12,,"=""""","=""L3475""",
"=""841.804""","=""841.803+""","=""5""","=""5.3e+04""","=""5.6e-04""","=""6.2e-02""","=""-2.65""",C,"=""1.236843""","=""2.709683""","=""5d4.(5D).6s""","=""a 6D""","=""3/2""","=""5d3.6s.(5F).6p""","=""z 4F*""","=""3/2""",4,4,,"=""T4976""","=""L3475""",
"=""844.994""","=""844.991+""","=""25cw""","=""""","=""""","=""""","=""""",,"=""1.655369""","=""3.122652""","=""5d4.(5D).6s""","=""a 6D""","=""9/2""","=""""","=""251*""","=""9/2""",10,10,,"=""""","=""L3475""",
"=""855.284""","=""855.292+""","=""11h""","=""""","=""""","=""""","=""""",,"=""1.516917""","=""2.966530""","=""5d4.(5D).6s""","=""a 6D""","=""7/2""","=""5d2.6s2.(3F).6p""","=""z 4D*""","=""7/2""",8,8,,"=""""","=""L3475""",
"=""857.828""","=""857.826+""","=""15""","=""""","=""""","=""""","=""""",,"=""1.655369""","=""3.100700""","=""5d4.(5D).6s""","=""a 6D""","=""9/2""","=""5d3.6s.(5F).6p""","=""z 6G*""","=""11/2""",10,12,,"=""""","=""L3475""",
"=""859.820""","=""859.816+""","=""10cw""","=""""","=""""","=""""","=""""",,"=""1.655369""","=""3.097355""","=""5d4.(5D).6s""","=""a 6D""","=""9/2""","=""5d3.6s.(5F).6p""","=""z 4F*""","=""7/2""",10,8,,"=""""","=""L3475""",
