obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),fik,S(a.u.),log_gf,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,column_24
"=""323.43500""","=""0.00010""","=""323.43496""","=""0.00004""","=""780""","=""3.50e+06""","=""5.49e-03""","=""2.92e-01""","=""-1.56""",B,"=""1.92198251""","=""5.7553405""","=""5d8.6s2""","=""3F""","=""2""","=""5d8.6s.(4P).6p""","=""a 5D*""","=""2""",5,5,,"=""T3313""","=""L11529""",
"=""324.11307""","=""0.00011""","=""324.11296""","=""0.00003""","=""490""","=""""","=""""","=""""","=""""",,"=""1.25431290""","=""5.0796521""","=""5d8.6s2""","=""3F""","=""3""","=""5d8.6s.(4F).6p""","=""5G*""","=""3""",7,7,,"=""""","=""L11529""",
"=""324.3898""","=""0.0020""","=""324.38741""","=""0.00015""","=""4""","=""""","=""""","=""""","=""""",,"=""4.6298290""","=""8.4519316""","=""5d9.6p""","=""b 3P*""","=""2""","=""5d9.6d""","=""b 1D""","=""2""",5,5,,"=""""","=""L11529""",
"=""324.94278""","=""0.00011""","=""324.94290""","=""0.00003""","=""19""","=""""","=""""","=""""","=""""",,"=""0.81426023""","=""4.6298290""","=""5d9.6s""","=""3D""","=""2""","=""5d9.6p""","=""b 3P*""","=""2""",5,5,,"=""""","=""L6581""",
"=""325.1758""","=""0.0020""","=""325.17528""","=""0.00012""","=""14""","=""""","=""""","=""""","=""""",,"=""4.6298290""","=""8.4426710""","=""5d9.6p""","=""b 3P*""","=""2""","=""5d9.6d""","=""3F""","=""2""",5,5,,"=""""","=""L11529""",
"=""325.29167""","=""0.00011""","=""325.29167""","=""0.00011""","=""3200""","=""1.47e+07""","=""7.77e-03""","=""2.50e-01""","=""-1.632""",B+,"=""1.25619158""","=""5.0676694""","=""5d9.6s""","=""3D""","=""1""","=""5d8.6s.(2D).6p""","=""3P*""","=""0""",3,1,,"=""T3313""","=""L11529""",
"=""325.4118""","=""0.0020""","=""325.41338""","=""0.00018""","=""13""","=""""","=""""","=""""","=""""",,"=""4.6298290""","=""8.4398812""","=""5d9.6p""","=""b 3P*""","=""2""","=""5d9.6d""","=""3F""","=""3""",5,7,,"=""""","=""L11529""",
"=""325.68478""","=""0.00011""","=""325.68489""","=""0.00005""","=""4800""","=""5.30e+06""","=""2.53e-02""","=""2.71e-01""","=""-1.60""",B,"=""0.7612841""","=""4.5681600""","=""5d10""","=""1S""","=""0""","=""5d9.6p""","=""3P*""","=""1""",1,3,,"=""T3313""","=""L11529""",
"=""325.7468""","=""0.0020""","=""325.74606""","=""0.00010""","=""62""","=""""","=""""","=""""","=""""",,"=""4.1758362""","=""7.9819973""","=""5d8.6s.(4F).6p""","=""a 5F*""","=""5""","=""5d8.(3F<4>).6s.6d""","=""b (4,?)""","=""5""",11,11,,"=""""","=""L11529""",
"=""326.06708""","=""0.00011""","=""326.067024""","=""0.000022""","=""540""","=""1.90e+06""","=""3.03e-03""","=""1.63e-01""","=""-1.82""",C+,"=""1.92198251""","=""5.72439702""","=""5d8.6s2""","=""3F""","=""2""","=""5d9.6p""","=""3F*""","=""2""",5,5,,"=""T3313""","=""L11529""",
"=""326.1079""","=""0.0020""","=""326.10631""","=""0.00010""","=""23""","=""""","=""""","=""""","=""""",,"=""4.6298290""","=""8.4317854""","=""5d9.6p""","=""b 3P*""","=""2""","=""5d9.6d""","=""3G""","=""3""",5,7,,"=""""","=""L11529""",
"=""326.20086""","=""0.00011""","=""326.20070""","=""0.00003""","=""86""","=""5.1e+04""","=""1.4e-04""","=""4.4e-03""","=""-3.39""",C,"=""1.25619158""","=""5.0570479""","=""5d9.6s""","=""3D""","=""1""","=""5d8.6s.(4P).6p""","=""5P*""","=""2""",3,5,,"=""T3313n""","=""L11529""",
"=""326.26292""","=""0.00020""","=""326.26293""","=""0.00010""","=""540""","=""""","=""""","=""""","=""""",,"=""4.1758362""","=""7.9759675""","=""5d8.6s.(4F).6p""","=""a 5F*""","=""5""","=""5d8.(3F<4>).6s.6d""","=""b (4,?)""","=""6""",11,13,,"=""""","=""L11529""",
"=""326.4519""","=""0.0020""","=""326.45194""","=""0.00013""","=""60""","=""""","=""""","=""""","=""""",,"=""4.1758362""","=""7.9737672""","=""5d8.6s.(4F).6p""","=""a 5F*""","=""5""","=""5d8.(3F<4>).6s.6d.(3D<?>)""","=""a (4,?)""","=""4""",11,9,,"=""""","=""L11529""",
"=""326.93592""","=""0.00020""","=""326.93582""","=""0.00010""","=""970""","=""""","=""""","=""""","=""""",,"=""4.1758362""","=""7.9681462""","=""5d8.6s.(4F).6p""","=""a 5F*""","=""5""","=""5d8.(3F<4>).6s.6d.(3D<?>)""","=""a (4,?)""","=""5""",11,11,,"=""""","=""L11529""",
"=""327.3721""","=""0.0020""","=""327.37185""","=""0.00009""","=""100""","=""""","=""""","=""""","=""""",,"=""4.2306068""","=""8.0178658""","=""5d9.6p""","=""3F*""","=""3""","=""5d8.(3F<4>).6s.6d.(3D<?>)""","=""b (4,?)""","=""4""",7,9,,"=""""","=""L11529""",
"=""328.1776""","=""0.0020""","=""328.17565""","=""0.00003""","=""8""","=""""","=""""","=""""","=""""",,"=""2.7235734""","=""6.50155626""","=""5d8.6s2""","=""1G""","=""4""","=""5d8.6s.(2F).6p""","=""3G*""","=""5""",9,11,,"=""""","=""L11529""",
"=""328.29126""","=""0.00011""","=""328.29129""","=""0.00008""","=""1100""","=""""","=""""","=""""","=""""",,"=""4.1758362""","=""7.9524882""","=""5d8.6s.(4F).6p""","=""a 5F*""","=""5""","=""5d8.(3F<4>).6s.6d.(3D<?>)""","=""a (4,?)""","=""6""",11,13,,"=""""","=""L11529""",
"=""328.41505""","=""0.00011""","=""328.41505""","=""0.00004""","=""330""","=""2.41e+05""","=""5.45e-04""","=""2.95e-02""","=""-2.56""",C+,"=""1.6733229""","=""5.4485518""","=""5d9.6s""","=""b 1D""","=""2""","=""5d8.6s.(4P).6p""","=""a 5P*""","=""3""",5,7,,"=""T3313n""","=""L11529""",
"=""328.42546""","=""0.00011""","=""328.42536""","=""0.00006""","=""440""","=""""","=""""","=""""","=""""",,"=""4.1758362""","=""7.9509466""","=""5d8.6s.(4F).6p""","=""a 5F*""","=""5""","=""""","=""""","=""5 or 4""",11,1,,"=""""","=""L11529""",
"=""329.11673""","=""0.00011""","=""329.11668""","=""0.00003""","=""2200""","=""1.63e+06""","=""4.42e-03""","=""1.44e-01""","=""-1.88""",C+,"=""1.25619158""","=""5.0233722""","=""5d9.6s""","=""3D""","=""1""","=""5d8.6s.(4F).6p""","=""5D*""","=""2""",3,5,,"=""T3313n""","=""L11529""",
"=""329.12425""","=""0.00011""","=""329.12404""","=""0.00003""","=""16""","=""""","=""""","=""""","=""""",,"=""4.2306068""","=""7.9977033""","=""5d9.6p""","=""3F*""","=""3""","=""5d8.(3F<3>).6s.7s.(3S<1>)""","=""(3,1)""","=""3""",7,7,,"=""""","=""L6581""",
"=""329.4589""","=""0.0020""","=""329.46215""","=""0.00014""","=""13""","=""""","=""""","=""""","=""""",,"=""4.6827675""","=""8.4459980""","=""5d9.6p""","=""3D*""","=""3""","=""5d9.6d""","=""b 3G""","=""4""",7,9,,"=""""","=""L11529""",
"=""330.0862""","=""0.0020""","=""330.08778""","=""0.00017""","=""47""","=""""","=""""","=""""","=""""",,"=""4.77787291""","=""8.5339707""","=""5d8.6s.(4F).6p""","=""b 5F*""","=""5""","=""""","=""""","=""5""",11,11,,"=""""","=""L11529""",
"=""330.28103""","=""0.00011""","=""330.28106""","=""0.00003""","=""22000""","=""2.53e+07""","=""2.48e-02""","=""1.35e+00""","=""-0.906""",B+,"=""0.81426023""","=""4.5681600""","=""5d9.6s""","=""3D""","=""2""","=""5d9.6p""","=""3P*""","=""1""",5,3,,"=""T3313""","=""L11529""",
"=""330.7094""","=""0.0020""","=""330.71114""","=""0.00010""","=""5""","=""""","=""""","=""""","=""""",,"=""4.6827675""","=""8.4317854""","=""5d9.6p""","=""3D*""","=""3""","=""5d9.6d""","=""3G""","=""3""",7,7,,"=""""","=""L11529""",
"=""330.8724""","=""0.0020""","=""330.87546""","=""0.00012""","=""13""","=""""","=""""","=""""","=""""",,"=""4.77787291""","=""8.5250290""","=""5d8.6s.(4F).6p""","=""b 5F*""","=""5""","=""""","=""y""","=""4""",11,9,,"=""""","=""L11529""",
"=""331.27518""","=""0.00020""","=""331.27502""","=""0.00012""","=""87""","=""""","=""""","=""""","=""""",,"=""4.5603304""","=""8.3029669""","=""5d8.6s.(4F).6p""","=""5G*""","=""6""","=""5d8.(3F<4>).6s.8s.(3S<1>)""","=""(4,1)""","=""5""",13,11,,"=""""","=""L11529""",
"=""331.3435""","=""0.0004""","=""331.34337""","=""0.00016""","=""220bl(Pt II)""","=""""","=""""","=""""","=""""",,"=""4.77787291""","=""8.5197374""","=""5d8.6s.(4F).6p""","=""b 5F*""","=""5""","=""5d8.(3F<4>).6s.6d.(1D<2>)""","=""(4,2)""","=""6""",11,13,,"=""""","=""L11529""",
"=""331.59959""","=""0.00011""","=""331.59966""","=""0.00004""","=""13000""","=""1.85e+05""","=""3.92e-04""","=""3.00e-02""","=""-2.56""",B+,"=""0.00000000""","=""3.7389724""","=""5d9.6s""","=""3D""","=""3""","=""5d8.6s.(4F).6p""","=""5D*""","=""4""",7,9,,"=""T3313""","=""L11529""",
"=""332.47444""","=""0.00011""","=""332.474391""","=""0.000022""","=""1000""","=""""","=""""","=""""","=""""",,"=""1.25431290""","=""4.98344819""","=""5d8.6s2""","=""3F""","=""3""","=""5d8.6s.(4F).6p""","=""5F*""","=""4""",7,9,,"=""""","=""L6581""",
"=""332.6657""","=""0.0020""","=""332.66667""","=""0.00013""","=""140""","=""""","=""""","=""""","=""""",,"=""4.2306068""","=""7.9575867""","=""5d9.6p""","=""3F*""","=""3""","=""""","=""""","=""2""",7,5,,"=""""","=""L11529""",
"=""333.67756""","=""0.00011""","=""333.67767""","=""0.00006""","=""60""","=""""","=""""","=""""","=""""",,"=""2.3019582""","=""6.0176458""","=""5d8.6s2""","=""3P""","=""1""","=""5d8.6s.(4F).6p""","=""5G*""","=""2""",3,5,,"=""""","=""L11529""",
"=""333.9100""","=""0.0020""","=""333.91236""","=""0.00008""","=""140""","=""""","=""""","=""""","=""""",,"=""4.04436514""","=""7.7574412""","=""5d9.6p""","=""a 3P*""","=""2""","=""5d9.8s""","=""3D""","=""3""",5,7,,"=""""","=""L11529""",
"=""334.48575""","=""0.00011""","=""334.48584""","=""0.00006""","=""750""","=""1.89e+06""","=""1.90e-03""","=""1.05e-01""","=""-2.02""",B,"=""1.92198251""","=""5.6286924""","=""5d8.6s2""","=""3F""","=""2""","=""5d8.6s.(4P).6p""","=""5P*""","=""1""",5,3,,"=""T3313n""","=""L11529""",
"=""336.79576""","=""0.00020""","=""336.79594""","=""0.00005""","=""450bl""","=""1.85e+06""","=""1.89e-03""","=""1.05e-01""","=""-2.03""",C+,"=""1.6733229""","=""5.3546084""","=""5d9.6s""","=""b 1D""","=""2""","=""5d8.6s.(4F).6p""","=""5D*""","=""1""",5,3,,"=""T3313""","=""L11529""",
"=""340.7495""","=""0.0020""","=""340.75252""","=""0.00009""","=""110""","=""""","=""""","=""""","=""""",,"=""4.37932485""","=""8.0178658""","=""5d8.6s.(4F).6p""","=""a 5D*""","=""3""","=""5d8.(3F<4>).6s.6d.(3D<?>)""","=""b (4,?)""","=""4""",7,9,,"=""""","=""L11529""",
"=""340.91086""","=""0.00012""","=""340.91081""","=""0.00005""","=""59000c""","=""1.37e+06""","=""2.39e-03""","=""2.41e-01""","=""-1.668""",B+,"=""0.10212092""","=""3.7389724""","=""5d8.6s2""","=""3F""","=""4""","=""5d8.6s.(4F).6p""","=""5D*""","=""4""",9,9,,"=""T3313""","=""L11529""",
"=""341.54358""","=""0.00020""","=""341.54359""","=""0.00013""","=""45""","=""""","=""""","=""""","=""""",,"=""4.81255750""","=""8.4426710""","=""5d8.6s.(2D).6p""","=""a 3F*""","=""2""","=""5d9.6d""","=""3F""","=""2""",5,5,,"=""""","=""L11529""",
"=""341.80629""","=""0.00020""","=""341.80627""","=""0.00020""","=""130""","=""""","=""""","=""""","=""""",,"=""4.81255750""","=""8.4398812""","=""5d8.6s.(2D).6p""","=""a 3F*""","=""2""","=""5d9.6d""","=""3F""","=""3""",5,7,,"=""""","=""L11529""",
"=""342.13216""","=""0.00020""","=""342.13215""","=""0.00004""","=""9""","=""""","=""""","=""""","=""""",,"=""1.92198251""","=""5.5458512""","=""5d8.6s2""","=""3F""","=""2""","=""5d8.6s.(2F).6p""","=""a 3D*""","=""3""",5,7,,"=""""","=""L11529""",
"=""342.57103""","=""0.00020""","=""342.57085""","=""0.00011""","=""57""","=""""","=""""","=""""","=""""",,"=""4.81255750""","=""8.4317854""","=""5d8.6s.(2D).6p""","=""a 3F*""","=""2""","=""5d9.6d""","=""3G""","=""3""",5,7,,"=""""","=""L11529""",
"=""342.65121""","=""0.00012""","=""342.65128""","=""0.00004""","=""21""","=""""","=""""","=""""","=""""",,"=""4.37932485""","=""7.9977033""","=""5d8.6s.(4F).6p""","=""a 5D*""","=""3""","=""5d8.(3F<3>).6s.7s.(3S<1>)""","=""(3,1)""","=""3""",7,7,,"=""""","=""L11529""",
"=""342.77089""","=""0.00012""","=""342.77069""","=""0.00004""","=""70l""","=""""","=""""","=""""","=""""",,"=""2.3019582""","=""5.9190761""","=""5d8.6s2""","=""3P""","=""1""","=""5d9.6p""","=""1P*""","=""1""",3,3,,"=""""","=""L11529""",
"=""342.89097""","=""0.00012""","=""342.89098""","=""0.00004""","=""1700""","=""1.02e+06""","=""2.52e-03""","=""1.42e-01""","=""-1.90""",C+,"=""1.6733229""","=""5.2891719""","=""5d9.6s""","=""b 1D""","=""2""","=""5d8.6s.(4F).6p""","=""b 5D*""","=""3""",5,7,,"=""T3313""","=""L11529""",
"=""343.28390""","=""0.00012""","=""343.28390""","=""0.00004""","=""100""","=""""","=""""","=""""","=""""",,"=""2.7235734""","=""6.33528366""","=""5d8.6s2""","=""1G""","=""4""","=""5d8.6s.(4P).6p""","=""5D*""","=""3""",9,7,,"=""""","=""L11529""",
"=""343.7525""","=""0.0020""","=""343.75207""","=""0.00012""","=""3""","=""""","=""""","=""""","=""""",,"=""4.5001669""","=""8.1069583""","=""5d8.6s.(4F).6p""","=""a 5G*""","=""4""","=""5d9.7d""","=""3D""","=""3""",9,7,,"=""""","=""L11529""",
"=""344.9332""","=""0.0003""","=""344.93305""","=""0.00013""","=""140hfs""","=""""","=""""","=""""","=""""",,"=""4.37932485""","=""7.9737672""","=""5d8.6s.(4F).6p""","=""a 5D*""","=""3""","=""5d8.(3F<4>).6s.6d.(3D<?>)""","=""a (4,?)""","=""4""",7,9,,"=""""","=""L11529""",
"=""""","=""""","=""345.51252""","=""0.00006""","=""m(Ne I)""","=""3.9e+05""","=""7.e-04""","=""4.0e-02""","=""-2.46""",D+,"=""1.92198251""","=""5.5103966""","=""5d8.6s2""","=""3F""","=""2""","=""5d8.6s.(4F).6p""","=""5F*""","=""2""",5,5,,"=""T3313""","=""L11529""",
"=""346.04856""","=""0.00012""","=""346.04846""","=""0.00006""","=""33""","=""""","=""""","=""""","=""""",,"=""3.3027625""","=""6.8856191""","=""5d8.6s2""","=""1D""","=""2""","=""5d8.6s.(2P).6p""","=""3D*""","=""3""",5,7,,"=""""","=""L11529""",
"=""346.4930""","=""0.0003""","=""346.49281""","=""0.00014""","=""230hfs""","=""""","=""""","=""""","=""""",,"=""4.37932485""","=""7.9575867""","=""5d8.6s.(4F).6p""","=""a 5D*""","=""3""","=""""","=""""","=""2""",7,5,,"=""""","=""L11529""",
"=""347.77554""","=""0.00020""","=""347.775459""","=""0.000022""","=""340""","=""1.21e+05""","=""3.08e-04""","=""1.76e-02""","=""-2.81""",C+,"=""0.81426023""","=""4.37932485""","=""5d9.6s""","=""3D""","=""2""","=""5d8.6s.(4F).6p""","=""a 5D*""","=""3""",5,7,,"=""T3313n""","=""L11529""",
"=""348.21394""","=""0.00020""","=""348.21390""","=""0.00011""","=""96bl""","=""""","=""""","=""""","=""""",,"=""4.98344819""","=""8.5440240""","=""5d8.6s.(4F).6p""","=""5F*""","=""4""","=""""","=""z""","=""4""",9,9,,"=""""","=""L11529""",
"=""348.44202""","=""0.00012""","=""348.442033""","=""0.000022""","=""690""","=""1.47e+06""","=""1.91e-03""","=""1.53e-01""","=""-1.87""",C+,"=""1.25431290""","=""4.81255750""","=""5d8.6s2""","=""3F""","=""3""","=""5d8.6s.(2D).6p""","=""a 3F*""","=""2""",7,5,,"=""T3313n""","=""L11529""",
"=""348.62617""","=""0.00012""","=""348.62610""","=""0.00003""","=""3500""","=""8.0e+06""","=""2.41e-02""","=""8.3e-01""","=""-1.14""",C+,"=""1.25619158""","=""4.81255750""","=""5d9.6s""","=""3D""","=""1""","=""5d8.6s.(2D).6p""","=""a 3F*""","=""2""",3,5,,"=""T3313n""","=""L11529""",
"=""349.19988""","=""0.00020""","=""349.19986""","=""0.00020""","=""180c""","=""""","=""""","=""""","=""""",,"=""4.98344819""","=""8.5339707""","=""5d8.6s.(4F).6p""","=""5F*""","=""4""","=""""","=""""","=""5""",9,11,,"=""""","=""L11529""",
"=""349.85631""","=""0.00020""","=""349.85623""","=""0.00007""","=""36""","=""""","=""""","=""""","=""""",,"=""4.2306068""","=""7.7744682""","=""5d9.6p""","=""3F*""","=""3""","=""5d9.8s""","=""1D""","=""2""",7,5,,"=""""","=""L11529""",
"=""349.91655""","=""0.00012""","=""349.91659""","=""0.00009""","=""85p""","=""""","=""""","=""""","=""""",,"=""3.3027625""","=""6.8460125""","=""5d8.6s2""","=""1D""","=""2""","=""5d9.6p""","=""b 3D*""","=""1""",5,3,,"=""""","=""L11529""",
"=""350.24985""","=""0.00020""","=""350.25009""","=""0.00013""","=""36""","=""""","=""""","=""""","=""""",,"=""4.5681600""","=""8.1080363""","=""5d9.6p""","=""3P*""","=""1""","=""5d9.7d""","=""1D""","=""2""",3,5,,"=""""","=""L11529""",
"=""350.66902""","=""0.00020""","=""350.66902""","=""0.00020""","=""83c""","=""""","=""""","=""""","=""""",,"=""4.5681600""","=""8.1038073""","=""5d9.6p""","=""3P*""","=""1""","=""5d9.7d""","=""1P""","=""1""",3,3,,"=""""","=""L11529""",
"=""350.76366""","=""0.00020""","=""350.76370""","=""0.00012""","=""21""","=""""","=""""","=""""","=""""",,"=""4.98344819""","=""8.5181412""","=""5d8.6s.(4F).6p""","=""5F*""","=""4""","=""""","=""x""","=""4""",9,9,,"=""""","=""L11529""",
"=""351.54531""","=""0.00020""","=""351.54528""","=""0.00009""","=""92""","=""""","=""""","=""""","=""""",,"=""4.2306068""","=""7.7574412""","=""5d9.6p""","=""3F*""","=""3""","=""5d9.8s""","=""3D""","=""3""",7,7,,"=""""","=""L11529""",
"=""351.57185""","=""0.00012""","=""351.57171""","=""0.00005""","=""530""","=""6.0e+05""","=""1.56e-03""","=""9.0e-02""","=""-2.11""",C+,"=""1.92198251""","=""5.4485518""","=""5d8.6s2""","=""3F""","=""2""","=""5d8.6s.(4P).6p""","=""a 5P*""","=""3""",5,7,,"=""T3313n""","=""L11529""",
"=""351.71875""","=""0.00020""","=""351.71885""","=""0.00012""","=""17""","=""""","=""""","=""""","=""""",,"=""4.77787291""","=""8.3029669""","=""5d8.6s.(4F).6p""","=""b 5F*""","=""5""","=""5d8.(3F<4>).6s.8s.(3S<1>)""","=""(4,1)""","=""5""",11,11,,"=""""","=""L11529""",
"=""352.45826""","=""0.00021""","=""352.45825""","=""0.00010""","=""95hfs""","=""""","=""""","=""""","=""""",,"=""4.5001669""","=""8.0178658""","=""5d8.6s.(4F).6p""","=""a 5G*""","=""4""","=""5d8.(3F<4>).6s.6d.(3D<?>)""","=""b (4,?)""","=""4""",9,9,,"=""""","=""L11529""",
"=""352.95435""","=""0.00020""","=""352.95467""","=""0.00004""","=""480""","=""""","=""""","=""""","=""""",,"=""2.7235734""","=""6.23632472""","=""5d8.6s2""","=""1G""","=""4""","=""5d7.(4F).6s2.6p""","=""a 3G*""","=""5""",9,11,,"=""""","=""L11529""",
"=""353.27611""","=""0.00012""","=""353.27608""","=""0.00005""","=""44l""","=""1.2e+05""","=""1.3e-04""","=""7.6e-03""","=""-3.18""",C,"=""1.6733229""","=""5.1828783""","=""5d9.6s""","=""b 1D""","=""2""","=""5d8.6s.(2D).6p""","=""a 3D*""","=""1""",5,3,,"=""T3313""","=""L11529""",
"=""354.48999""","=""0.00013""","=""354.49009""","=""0.00006""","=""20""","=""""","=""""","=""""","=""""",,"=""4.5001669""","=""7.9977033""","=""5d8.6s.(4F).6p""","=""a 5G*""","=""4""","=""5d8.(3F<3>).6s.7s.(3S<1>)""","=""(3,1)""","=""3""",9,7,,"=""""","=""L6581""",
"=""354.60223""","=""0.00013""","=""354.60224""","=""0.00004""","=""21""","=""""","=""""","=""""","=""""",,"=""3.3027625""","=""6.79919268""","=""5d8.6s2""","=""1D""","=""2""","=""5d8.6s.(4P).6p""","=""a 3D*""","=""3""",5,7,,"=""""","=""L11529""",
"=""354.98282""","=""0.00013""","=""354.98285""","=""0.00005""","=""24""","=""""","=""""","=""""","=""""",,"=""4.04436514""","=""7.5370465""","=""5d9.6p""","=""a 3P*""","=""2""","=""5d8.(3F<4>).6s.7s.(3S<1>)""","=""(4,1)""","=""3""",5,7,,"=""""","=""L11529""",
"=""355.11838""","=""0.00020""","=""355.11848""","=""0.00011""","=""31""","=""""","=""""","=""""","=""""",,"=""5.0570479""","=""8.5483953""","=""5d8.6s.(4P).6p""","=""5P*""","=""2""","=""""","=""""","=""3""",5,7,,"=""""","=""L11529""",
"=""356.0888""","=""0.0003""","=""356.08914""","=""0.00010""","=""220hfs""","=""""","=""""","=""""","=""""",,"=""4.5001669""","=""7.9819973""","=""5d8.6s.(4F).6p""","=""a 5G*""","=""4""","=""5d8.(3F<4>).6s.6d""","=""b (4,?)""","=""5""",9,11,,"=""""","=""L11529""",
"=""356.46028""","=""0.00020""","=""356.46006""","=""0.00014""","=""21""","=""""","=""""","=""""","=""""",,"=""4.6298290""","=""8.1080363""","=""5d9.6p""","=""b 3P*""","=""2""","=""5d9.7d""","=""1D""","=""2""",5,5,,"=""""","=""L11529""",
"=""356.57061""","=""0.00020""","=""356.57057""","=""0.00011""","=""60""","=""""","=""""","=""""","=""""",,"=""4.6298290""","=""8.1069583""","=""5d9.6p""","=""b 3P*""","=""2""","=""5d9.7d""","=""3D""","=""3""",5,7,,"=""""","=""L11529""",
"=""356.59444""","=""0.00020""","=""356.59461""","=""0.00004""","=""24""","=""""","=""""","=""""","=""""",,"=""2.7235734""","=""6.20046832""","=""5d8.6s2""","=""1G""","=""4""","=""5d8.6s.(2F).6p""","=""a 3F*""","=""4""",9,9,,"=""""","=""L11529""",
"=""356.9335""","=""0.0004""","=""356.93283""","=""0.00014""","=""330hfs""","=""""","=""""","=""""","=""""",,"=""4.5001669""","=""7.9737672""","=""5d8.6s.(4F).6p""","=""a 5G*""","=""4""","=""5d8.(3F<4>).6s.6d.(3D<?>)""","=""a (4,?)""","=""4""",9,9,,"=""""","=""L11529""",
"=""357.43270""","=""0.00020""","=""357.43262""","=""0.00011""","=""37""","=""""","=""""","=""""","=""""",,"=""5.0796521""","=""8.5483953""","=""5d8.6s.(4F).6p""","=""5G*""","=""3""","=""""","=""""","=""3""",7,7,,"=""""","=""L11529""",
"=""357.88365""","=""0.00020""","=""357.88362""","=""0.00012""","=""46""","=""""","=""""","=""""","=""""",,"=""5.0796521""","=""8.5440240""","=""5d8.6s.(4F).6p""","=""5G*""","=""3""","=""""","=""z""","=""4""",7,9,,"=""""","=""L11529""",
"=""358.84283""","=""0.00013""","=""358.84284""","=""0.00009""","=""190""","=""5.00e+06""","=""3.22e-03""","=""1.14e-01""","=""-2.02""",B,"=""2.3019582""","=""5.7570696""","=""5d8.6s2""","=""3P""","=""1""","=""5d8.6s.(4P).6p""","=""5D*""","=""0""",3,1,,"=""T3313""","=""L11529""",
"=""359.02224""","=""0.00020""","=""359.02251""","=""0.00006""","=""24""","=""""","=""""","=""""","=""""",,"=""2.3019582""","=""5.7553405""","=""5d8.6s2""","=""3P""","=""1""","=""5d8.6s.(4P).6p""","=""a 5D*""","=""2""",3,5,,"=""""","=""L11529""",
"=""359.29327""","=""0.00013""","=""359.29329""","=""0.00008""","=""9""","=""""","=""""","=""""","=""""",,"=""4.5001669""","=""7.9509466""","=""5d8.6s.(4F).6p""","=""a 5G*""","=""4""","=""""","=""""","=""5 or 4""",9,1,,"=""""","=""L11529""",
"=""359.75793""","=""0.00020""","=""359.75800""","=""0.00012""","=""10""","=""""","=""""","=""""","=""""",,"=""4.66063603""","=""8.1069583""","=""5d9.6p""","=""3F*""","=""4""","=""5d9.7d""","=""3D""","=""3""",9,7,,"=""""","=""L11529""",
"=""359.83122""","=""0.00020""","=""359.83135""","=""0.00017""","=""71""","=""""","=""""","=""""","=""""",,"=""4.6298290""","=""8.0754487""","=""5d9.6p""","=""b 3P*""","=""2""","=""5d9.7d""","=""3P""","=""2""",5,5,,"=""""","=""L11529""",
"=""359.85668""","=""0.00020""","=""359.85670""","=""0.00014""","=""15""","=""""","=""""","=""""","=""""",,"=""5.0796521""","=""8.5250290""","=""5d8.6s.(4F).6p""","=""5G*""","=""3""","=""""","=""y""","=""4""",7,9,,"=""""","=""L11529""",
